0.095238,65,12,0.159420,0.144928,69,0.181159,24,3
0.120083,39,10,0.181159,0.173913,1,0.181159,5,1
0.097308,61,13,0.159420,0.115942,16,0.152174,29,2
0.103520,67,14,0.152174,0.144928,10,0.173913,52,1
0.091097,108,16,0.173913,0.115942,8,0.173913,63,1
0.101449,105,16,0.137681,0.115942,12,0.137681,105,1
0.107660,48,14,0.173913,0.159420,6,0.173913,48,1
0.097308,70,15,0.144928,0.115942,8,0.144928,68,1
0.091097,94,15,0.217391,0.101449,9,0.166667,51,1
0.097308,93,18,0.166667,0.130435,24,0.166667,53,1
0.095238,90,12,0.173913,0.130435,35,0.173913,90,1
0.103520,75,17,0.166667,0.144928,8,0.166667,44,1
0.091097,123,25,0.159420,0.130435,46,0.166667,29,2
0.101449,82,16,0.159420,0.159420,10,0.166667,32,1
0.101449,61,20,0.188406,0.115942,10,0.159420,42,1
0.109731,45,13,0.166667,0.144928,79,0.166667,27,4
0.099379,60,13,0.152174,0.130435,9,0.152174,60,1
0.091097,99,20,0.159420,0.101449,15,0.159420,29,1
0.097308,63,13,0.159420,0.159420,9,0.188406,19,1
0.095238,108,14,0.173913,0.130435,100,0.188406,72,4
0.097308,62,12,0.159420,0.115942,54,0.159420,43,2
0.101449,57,14,0.173913,0.115942,8,0.173913,57,1
0.111801,45,12,0.181159,0.173913,1,0.181159,6,1
0.097308,65,13,0.217391,0.115942,10,0.181159,26,1
0.099379,137,17,0.181159,0.115942,15,0.181159,64,1
0.097308,118,19,0.188406,0.144928,5,0.188406,107,1
0.103520,64,16,0.210145,0.101449,17,0.181159,30,1
0.103520,58,14,0.210145,0.086957,11,0.210145,52,1
0.101449,68,13,0.210145,0.086957,58,0.181159,16,2
0.101449,65,11,0.195652,0.057971,17,0.188406,18,2
0.097308,50,8,0.188406,0.101449,8,0.188406,50,1
0.101449,115,18,0.188406,0.101449,4,0.195652,22,1
0.095238,99,16,0.210145,0.086957,84,0.181159,23,3
0.099379,92,16,0.188406,0.072464,26,0.166667,20,1
0.113872,53,15,0.152174,0.115942,1,0.195652,5,1
0.093168,108,18,0.202899,0.086957,16,0.210145,39,1
0.097308,129,23,0.210145,0.101449,89,0.181159,22,3
0.105590,76,15,0.217391,0.101449,9,0.195652,35,1
0.095238,76,16,0.159420,0.086957,3,0.181159,16,1
0.107660,66,14,0.195652,0.057971,95,0.144928,19,4
0.101449,75,13,0.188406,0.101449,9,0.188406,75,1
0.105590,51,11,0.159420,0.072464,70,0.173913,53,3
0.101449,66,19,0.210145,0.101449,100,0.202899,42,3
0.101449,66,14,0.239130,0.101449,9,0.217391,38,1
0.105590,39,10,0.210145,0.101449,4,0.210145,21,1
0.099379,100,17,0.173913,0.086957,4,0.173913,100,1
0.101449,82,25,0.195652,0.101449,60,0.166667,55,3
0.097308,95,14,0.210145,0.101449,8,0.173913,53,1
0.103520,64,16,0.210145,0.101449,94,0.202899,18,3
0.103520,64,13,0.195652,0.101449,88,0.188406,19,4
0.107660,49,10,0.166667,0.072464,10,0.166667,49,1
0.103520,75,12,0.224638,0.101449,4,0.202899,12,1
0.099379,69,17,0.188406,0.101449,13,0.210145,17,1
0.097308,103,14,0.202899,0.086957,88,0.181159,77,4
0.103520,39,10,0.188406,0.115942,1,0.195652,6,1
0.101449,72,17,0.202899,0.101449,21,0.202899,15,1
0.103520,113,17,0.123188,0.115942,37,0.137681,15,2
0.099379,116,21,0.159420,0.086957,14,0.137681,61,1
0.105590,45,11,0.159420,0.130435,1,0.130435,5,1
0.130435,54,15,0.152174,0.130435,3,0.152174,21,1
0.093168,138,18,0.130435,0.115942,23,0.130435,18,2
0.107660,87,18,0.130435,0.115942,13,0.130435,51,1
0.095238,100,20,0.130435,0.115942,8,0.137681,25,1
0.093168,172,18,0.123188,0.115942,19,0.123188,46,1
0.113872,76,16,0.137681,0.115942,79,0.130435,16,3
0.097308,89,19,0.137681,0.115942,82,0.130435,13,3
0.099379,102,16,0.123188,0.115942,49,0.137681,21,3
0.122153,38,11,0.152174,0.115942,71,0.130435,18,3
0.120083,44,11,0.130435,0.115942,12,0.123188,16,1
0.107660,64,17,0.152174,0.130435,1,0.130435,5,1
0.101449,51,15,0.123188,0.130435,1,0.130435,7,1
0.111801,86,17,0.115942,0.086957,31,0.115942,55,1
0.099379,69,13,0.144928,0.130435,11,0.130435,5,1
0.109731,68,15,0.115942,0.115942,14,0.115942,68,1
0.099379,125,16,0.123188,0.115942,5,0.130435,16,1
0.109731,77,16,0.123188,0.115942,3,0.137681,21,1
0.097308,102,15,0.108696,0.115942,47,0.123188,31,2
0.099379,70,11,0.094203,0.115942,54,0.130435,12,2
0.107660,97,20,0.123188,0.115942,7,0.137681,14,1
0.111801,70,19,0.130435,0.130435,1,0.137681,10,1
0.103520,55,11,0.137681,0.101449,94,0.144928,24,3
0.097308,85,21,0.123188,0.115942,54,0.130435,23,2
0.103520,102,16,0.152174,0.115942,78,0.144928,13,3
0.103520,54,12,0.130435,0.115942,11,0.130435,48,1
0.103520,53,12,0.123188,0.101449,30,0.137681,18,2
0.115942,78,19,0.144928,0.115942,9,0.144928,65,1
0.103520,41,14,0.166667,0.144928,8,0.144928,5,1
0.091097,73,15,0.152174,0.115942,15,0.152174,24,1
0.101449,69,12,0.152174,0.101449,93,0.152174,26,3
0.095238,95,13,0.144928,0.130435,14,0.144928,13,1
0.091097,93,16,0.144928,0.130435,6,0.137681,19,1
0.093168,172,31,0.130435,0.115942,54,0.152174,19,2
0.101449,48,14,0.144928,0.144928,8,0.144928,7,1
0.091097,74,14,0.144928,0.144928,1,0.144928,5,1
0.097308,82,16,0.115942,0.130435,28,0.144928,21,2
0.099379,87,13,0.144928,0.086957,12,0.130435,80,1
0.103520,48,8,0.123188,0.144928,1,0.144928,6,1
0.095238,99,17,0.137681,0.115942,61,0.144928,17,3
0.103520,50,12,0.152174,0.115942,11,0.137681,16,1
0.113872,38,9,0.123188,0.115942,49,0.144928,13,2
0.103520,63,13,0.130435,0.115942,47,0.115942,30,2
0.105590,59,13,0.144928,0.130435,7,0.144928,13,1
0.099379,79,17,0.152174,0.130435,7,0.137681,14,1
0.107660,93,16,0.137681,0.144928,3,0.144928,5,1
0.099379,75,17,0.123188,0.115942,47,0.144928,14,2
0.093168,65,16,0.144928,0.115942,20,0.152174,27,2
0.103520,97,17,0.130435,0.130435,21,0.144928,19,2
0.086957,107,12,0.144928,0.115942,50,0.152174,27,3
0.101449,50,14,0.130435,0.115942,1,0.144928,8,1
0.103520,42,11,0.137681,0.115942,50,0.137681,17,2
0.099379,94,17,0.166667,0.144928,1,0.144928,6,1
0.105590,41,11,0.130435,0.144928,1,0.144928,5,1
0.099379,96,21,0.137681,0.130435,12,0.137681,15,1
0.107660,49,10,0.130435,0.130435,12,0.137681,19,1
0.097308,117,24,0.130435,0.130435,33,0.137681,19,2
0.091097,66,14,0.159420,0.130435,10,0.144928,13,1
0.093168,78,23,0.166667,0.086957,4,0.144928,7,1
0.107660,64,13,0.166667,0.086957,1,0.144928,7,1
0.101449,121,18,0.144928,0.072464,8,0.144928,83,1
0.107660,60,14,0.144928,0.086957,4,0.144928,5,1
0.107660,91,14,0.159420,0.057971,76,0.137681,27,3
0.101449,66,14,0.137681,0.072464,12,0.137681,49,1
0.107660,64,11,0.137681,0.072464,22,0.152174,8,1
0.103520,72,16,0.130435,0.072464,15,0.166667,56,2
0.103520,54,15,0.144928,0.072464,67,0.137681,24,2
0.103520,74,17,0.137681,0.072464,13,0.137681,18,1
0.109731,69,14,0.115942,0.072464,10,0.144928,50,1
0.109731,62,14,0.123188,0.072464,4,0.152174,23,1
0.105590,54,15,0.166667,0.086957,3,0.144928,7,1
0.105590,78,17,0.137681,0.072464,85,0.137681,24,3
0.097308,119,14,0.152174,0.072464,20,0.152174,39,1
0.115942,58,12,0.144928,0.072464,24,0.152174,12,2
0.093168,146,15,0.166667,0.072464,46,0.137681,26,3
0.107660,65,14,0.130435,0.086957,2,0.144928,7,1
0.089027,102,13,0.173913,0.072464,50,0.137681,31,2
0.091097,81,18,0.144928,0.072464,31,0.130435,27,2
0.095238,97,17,0.137681,0.072464,32,0.152174,21,2
0.097308,49,9,0.181159,0.072464,20,0.152174,17,1
0.097308,126,21,0.144928,0.072464,81,0.137681,26,3
0.103520,69,15,0.173913,0.072464,15,0.152174,13,1
0.101449,141,20,0.159420,0.072464,59,0.144928,25,2
0.099379,73,17,0.137681,0.086957,1,0.144928,7,1
0.097308,97,19,0.144928,0.057971,48,0.137681,15,2
0.099379,74,13,0.152174,0.086957,3,0.144928,5,1
0.097308,76,14,0.137681,0.086957,6,0.152174,16,1
0.093168,61,11,0.166667,0.086957,5,0.144928,6,1
0.105590,82,12,0.115942,0.086957,3,0.115942,75,1
0.099379,81,14,0.130435,0.086957,13,0.166667,19,1
0.111801,72,15,0.137681,0.072464,87,0.137681,58,3
0.101449,92,14,0.166667,0.072464,20,0.152174,20,1
0.109731,71,16,0.115942,0.086957,3,0.137681,15,1
0.113872,75,11,0.115942,0.072464,53,0.137681,24,3
0.107660,139,20,0.123188,0.072464,4,0.173913,37,1
0.103520,172,19,0.144928,0.086957,16,0.115942,19,1
0.105590,66,17,0.130435,0.086957,6,0.123188,40,1
0.101449,86,19,0.152174,0.072464,59,0.144928,30,2
0.126294,73,16,0.137681,0.086957,73,0.144928,16,3
0.103520,113,16,0.123188,0.101449,13,0.130435,59,1
0.107660,54,15,0.137681,0.072464,5,0.166667,23,1
0.099379,95,17,0.166667,0.072464,18,0.159420,17,1
0.126294,44,9,0.115942,0.086957,98,0.123188,36,4
0.103520,93,16,0.115942,0.101449,7,0.137681,51,1
0.107660,132,23,0.173913,0.072464,6,0.173913,17,1
0.099379,135,24,0.123188,0.072464,15,0.130435,33,1
0.101449,114,23,0.137681,0.072464,38,0.159420,30,2
0.103520,97,14,0.130435,0.057971,55,0.130435,66,2
0.099379,136,19,0.144928,0.072464,8,0.152174,34,1
0.107660,98,17,0.123188,0.072464,93,0.130435,184,3
0.128364,69,16,0.123188,0.101449,12,0.137681,22,1
0.107660,74,17,0.144928,0.072464,55,0.137681,29,3
0.103520,132,18,0.166667,0.086957,21,0.166667,32,1
0.115942,65,14,0.123188,0.072464,27,0.152174,25,2
0.111801,67,11,0.152174,0.072464,26,0.130435,29,2
0.107660,68,18,0.130435,0.072464,76,0.137681,28,4
0.107660,72,13,0.144928,0.072464,50,0.137681,22,2
0.107660,55,15,0.137681,0.072464,7,0.152174,16,1
0.136646,35,8,0.144928,0.072464,9,0.152174,15,1
0.113872,62,15,0.115942,0.057971,19,0.108696,39,1
0.107660,72,12,0.130435,0.072464,12,0.115942,32,1
0.122153,69,20,0.152174,0.072464,16,0.152174,25,2
0.113872,79,18,0.159420,0.043478,9,0.159420,29,1
0.118012,89,14,0.108696,0.057971,68,0.101449,81,3
0.111801,191,23,0.108696,0.028986,14,0.123188,71,1
0.128364,53,17,0.144928,0.043478,10,0.137681,46,1
0.115942,136,18,0.108696,0.057971,6,0.101449,49,1
0.118012,108,18,0.130435,0.057971,17,0.159420,95,1
0.115942,115,15,0.115942,0.072464,13,0.130435,37,1
0.120083,69,15,0.137681,0.043478,7,0.130435,23,1
0.122153,62,19,0.108696,0.043478,14,0.115942,28,1
0.124224,33,12,0.130435,0.057971,9,0.130435,33,1
0.124224,65,15,0.144928,0.072464,59,0.144928,23,2
0.115942,86,18,0.137681,0.028986,23,0.137681,36,2
0.138716,20,9,0.137681,0.072464,54,0.152174,22,3
0.118012,59,16,0.086957,0.057971,19,0.094203,40,1
0.120083,64,14,0.130435,0.086957,2,0.130435,64,1
0.111801,89,18,0.137681,0.043478,75,0.130435,70,4
0.111801,132,15,0.130435,0.057971,65,0.123188,30,3
0.120083,54,11,0.130435,0.086957,17,0.137681,27,1
0.128364,70,15,0.152174,0.072464,56,0.144928,21,3
0.122153,97,20,0.144928,0.043478,10,0.123188,26,1
0.109731,102,20,0.123188,0.072464,54,0.101449,49,2
0.124224,46,11,0.144928,0.101449,7,0.152174,6,1
0.134576,43,13,0.123188,0.086957,36,0.130435,33,2
0.118012,90,15,0.152174,0.072464,7,0.152174,16,1
0.120083,49,12,0.123188,0.057971,82,0.137681,29,3
0.120083,80,16,0.108696,0.057971,17,0.108696,69,1
